Generation,Fitness,body_w,body_l,body_h,leg_w1,leg_w2,leg_w3,leg_w4,leg_l1,leg_l2,leg_l3,legl_4,legh_1,legh_2,legh_3,legh_4
0.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
1.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
2.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
3.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
4.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
5.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
6.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
7.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
8.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
9.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
10.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
11.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
12.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
13.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
14.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
15.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
16.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
17.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
18.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
19.0,49.286435578843694,3.1005185527268635,2.8871586368182345,4.292200199548375,1.495448489522233,4.198742520565212,4.205545278410482,1.2835317021455523,4.651621226208338,2.608724813809334,3.721440078320909,3.3806127858613984,2.089582363456783,2.5656219739355817,2.343265534092771,2.3036287559436834
